idsupermercado;nombreproducto;precioproducto;precioporunidadproducto
2;Salmón a rodajas;41.23;11.95
2;Salmón media pieza a rodajas;18.88;11.95
2;Salmón abierto en libro sin cabeza y sin espina;41.23;11.95
2;Salmón media pieza abierto en libro sin cabeza y sin espina;18.88;11.95
2;Salmón sin aletas y sin escamas;41.23;11.95
2;Salmón media pieza sin aletas y sin escamas;18.88;11.95
2;Medio salmón;17.81;20.95
2;Filete de salmón;8.03;22.95
2;Escalopin de salmón;9.43;26.95
2;Rodaja de salmón;5.68;18.95
2;Dorada limpia con cabeza;4.63;9.25
2;Dorada abierta a la espalda con espinas y con cabeza;4.63;9.25
2;Dorada a filetes sin cabeza y sin espina;4.63;9.25
2;Dorada abierta en libro sin cabeza y sin espina;4.63;9.25
2;Dorada sin limpiar;4.63;9.25
2;Filetes de dorada;4.60;23.00
2;Lubina limpia con cabeza;4.53;9.25
2;Lubina abierta a la espalda con espinas y con cabeza;4.53;9.25
2;Lubina a filetes sin cabeza y sin espina;4.53;9.25
2;Lubina abierta en libro sin cabeza y sin espina;4.53;9.25
2;Lubina sin limpiar;4.53;9.25
2;Filete de lubina;4.60;23.00
2;Merluza a rodajas;13.03;9.95
2;Merluza media pieza a rodajas;7.36;9.95
2;Merluza abierta en libro sin cabeza y sin espina;13.03;9.95
2;Merluza media pieza abierta en libro sin cabeza y sin espina;7.36;9.95
2;Merluza sin aletas y sin escamas;13.03;9.95
2;Merluza media pieza sin aletas y sin escamas;7.36;9.95
2;Porciones de merluza del Cabo;8.38;23.95
2;Bacalao a rodajas;22.45;10.95
2;Bacalao media pieza a rodajas;12.26;10.95
2;Bacalao abierto en libro sin cabeza y sin espina;22.45;10.95
2;Bacalao media pieza abierto en libro sin cabeza y sin espina;12.26;10.95
2;Bacalao al punto de sal descongelado;8.08;17.95
2;Hoja de bacalao;14.72;18.40
2;Corvina limpia con cabeza;14.13;10.95
2;Corvina abierta a la espalda con espinas y con cabeza;14.13;10.95
2;Corvina a filetes;14.13;10.95
2;Sepia;11.01;15.95
2;Calamar pequeño limpio patagónico;6.00;20.00
2;Tiras de potón del Pacífico;3.19;13.30
2;Patas de pulpo cocido;9.95;39.80
2;Trucha abierta en libro con cabeza;3.76;8.95
2;Trucha abierta en libro sin cabeza y sin espina;3.76;8.95
2;Trucha sin aletas;3.76;8.95
2;Filetes de trucha Arco iris;3.60;15.95
2;Lenguado sin cabeza y sin piel;3.50;26.95
2;Lenguado sin limpiar;3.50;26.95
2;Boquerón limpio sin cabeza;1.19;5.95
2;Filete de rodaballo;8.25;33.00
2;Tira de rodaballo;9.90;22.00
2;Sardina sin limpiar;1.19;5.95
2;Sardina limpia sin cabeza;1.19;5.95
2;Morralla;787.05;7.95
2;Porciones de rape negro sin piel descongelado;12.16;32.00
2;Emperador marinado;5.39;23.45
2;Filetes de Gallineta descongelada;5.70;15.00
2;Elaborado de merluza y gambón;3.50;14.58
2;Merluza rebozada;3.75;16.30
2;Nuggets de salmón rebozados;3.95;15.80
2;Gambón empanado;4.95;24.75
2;Anguila troceada;9.74;29.50
2;Filetes de anchoa en aceite de girasol Hacendado;2.05;17.08
2;Boquerones en vinagre Hacendado en aceite de girasol;1.65;20.63
2;Boquerones al vinagre Hacendado en aceite de girasol;5.60;16.97
2;Filetes de anchoa en aceite de oliva Hacendado;1.20;28.57
2;Filetes de anchoa en aceite de oliva Hacendado;2.80;23.33
2;Migas de bacalao desaladas Hacendado;6.50;22.80
2;Migas de bacalao al estilo inglés Hacendado;2.80;35.00
2;Filetes de sardina marinada Hacendado en aceite de oliva virgen extra;1.45;18.13
2;Sucedáneo de caviar negro Ubago Caviartic;1.95;26.00
2;Filetes de anchoa en aceite de oliva Hacendado;6.60;47.14
2;Filetes de anchoa en aceite de oliva Hacendado;3.65;49.32
2;Boquerones aliñados Hacendado;1.70;21.25
2;Hoja de bacalao;14.72;18.40
2;Salmón ahumado Hacendado;3.80;38.00
2;Salmón ahumado Hacendado;10.80;36.00
2;Bacalao ahumado Hacendado en aceite de girasol;3.45;31.36
2;Salmón marinado Hacendado;3.50;43.75
2;Filetes de sardina ahumada Hacendado en aceite de girasol;2.05;24.12
2;Taquitos de salmón ahumado Hacendado;3.80;38.00
2;Mojama de atún extra Hacendado lonchas;3.50;70.00
2;Bocaditos en salsa gato adulto Lechat Excellence con pollo. pavo y verduras;0.70;1.75
2;Bocaditos en salsa gato adulto Lechat Excellence con salmón. trucha  y verduras;0.70;1.75
2;Mousse con lenguado y salmón gato adulto Delikuit;2.00;5.88
2;Mousse con ternera y pollo gato adulto Delikuit;2.00;5.88
2;Bocaditos en gelatina gato júnior Delikuit con pollo y pavo;2.50;3.13
2;Bocaditos en gelatina gato adulto Delikuit;2.30;2.88
2;Bocaditos en gelatina gato adulto Delikuit;2.30;2.88
2;Gelatina gato adulto selección de aves Quartett;1.80;5.29
2;Gelatina gato adulto selección de pescado Quartett;1.80;5.29
2;Bocaditos en salsa gato adulto Delikuit esterilizado;2.75;3.44
2;Paté gato júnior Delikuit con pollo y ternera;2.00;5.00
2;Paté gato adulto Delikuit con pollo y ternera;2.00;5.00
2;Paté gato adulto Delikuit con salmón y atún;2.00;5.00
2;Paté gato adulto Delikuit con ternera;1.20;3.04
2;Comida gato júnior Compy con pollo. frutas y verduras;3.30;2.20
2;Comida gato adulto Compy con pollo. ternera. frutas y verduras;12.50;1.25
2;Comida gato adulto Compy con pollo. ternera. frutas y verduras;2.95;1.48
2;Comida gato adulto Compy con salmón. atún. frutas y verduras;13.50;1.35
2;Comida gato adulto Compy con salmón. atún. frutas y verduras;3.10;1.55
2;Comida gato esterilizado light Compy con pollo. frutas y verduras;3.40;2.27
2;Comida gato júnior Supreme Compy con pollo. frutas y verduras;3.30;4.13
2;Comida gato adulto Supreme Compy con pollo. frutas y verduras;5.30;3.53
2;Comida gato esterilizado light Supreme Compy con pollo fresco. frutas y verduras;5.30;3.53
2;Comida gato adulto Supreme Compy con salmón. frutas y verduras;5.30;3.53
2;Comida gato sénior Supreme Compy con pollo fresco. frutas y verduras;5.30;3.53
2;Arena para gato antibacterias Nuske;1.40;0.28
2;Arena para gato aglomerante Nuske perfumada;3.75;0.75
2;Arena para gato de perlas sílice Single;3.55;0.89
2;Malta para gato Natura con queso;4.00;40.00
2;Agua de colonia para perros y gatos Krislin;4.00;16.00
2;Champú perros y gatos con aloe vera Nuske efecto repelente;3.50;11.29
2;Snacks gato rellenos con salmón y malta Compy;1.10;15.71
2;Snack gato aperitivo líquido Compy;1.60;13.33
2;Snacks gato rellenos con pollo y malta Compy;1.10;15.71
2;Snack gato barritas Compy de pollo e hígado;1.05;21.00
2;Snack gato barritas Compy de salmón y trucha;1.05;21.00
2;Snack gato crunchy con hierba gatera Compy cuidado de dientes;1.10;15.71
2;Paté perro junior Delikuit con ternera y cordero;2.25;5.63
2;Paté perro adulto Delikuit con ternera. hígado y verduras;0.95;3.17
2;Salchicha perro adulto Delikuit con pollo y arroz;1.90;1.90
2;Paté perro adulto Delikuit con ternera y cordero;2.25;5.63
2;Trozos en salsa perro adulto Delikuit con ternera. pavo y verduras;0.95;3.17
2;Paté perro adulto Delikuit con salmón y verduras;0.95;3.17
2;Trozos en salsa perro adulto Delikuit con salmón y verduras;0.95;3.17
2;Trozos en salsa para perros adultos Quartett con pollo y verduras;2.25;5.63
2;Bocaditos en salsa perro adulto Special Dog Excellence con ternera. hígado y verduras;1.50;1.22
2;Bocaditos en salsa perro adulto Special Dog Excellence con salmón y verduras;1.50;1.22
2;Gelatina perros adultos Quartett con buey. pollo y verduras;2.25;5.63
2;Paté perro adulto Delikuit con pollo;1.75;2.19
2;Comida perro júnior Compy con pollo. arroz. frutas y verduras;6.25;1.56
2;Comida perro adulto Compy con ternera. pollo. verduras y arroz;16.95;0.94
2;Comida perro adulto Compy con pollo. ternera. frutas y verduras;18.75;1.04
2;Comida perro adulto Compy con pollo. ternera. frutas y verduras;5.85;1.46
2;Comida perro adulto Compy con pollo. ternera. frutas y verduras;5.00;1.67
2;Aritos perro adulto y sénior Compy;8.30;2.08
2;Mini aritos perro adulto y sénior Compy;4.15;2.77
2;Comida perro adulto Compy original;13.10;0.73
2;Comida perro sénior y adultos esterilizados Supreme Compy con pollo. frutas y verduras;6.25;1.56
2;Comida perro adulto Compy con salmón. atún. frutas y verduras;6.25;1.56
2;Comida perro júnior Supreme Compy pollo fresco con frutas y verduras;9.50;3.17
2;Comida perro júnior Supreme Compy con pollo fresco. frutas y verduras;5.25;3.50
2;Comida perro sénior y adultos esterilizados Supreme Compy con pollo. frutas y verduras;9.50;3.17
2;Comida perro sénior esterilizados Supreme Compy pollo fresco con frutas y verduras;5.25;3.50
2;Comida perro adulto Supreme Compy salmón fresco con frutas y verduras;24.50;2.45
2;Comida perro adulto Supreme Compy salmón fresco con frutas y verduras;9.50;3.17
2;Comida perro adulto Supreme Compy salmón fresco con frutas y verduras;5.25;3.50
2;Comida perro adulto Supreme Compy pollo fresco con frutas y verduras;24.50;2.45
2;Comida perro adulto Supreme Compy pollo fresco con frutas y verduras;9.50;3.17
2;Comida perro adulto Supreme Compy pollo fresco con frutas y verduras;5.25;3.50
2;Ministick dental perro adulto Compy;2.20;8.80
2;Stick dental perro adulto con menta Compy;1.75;8.41
2;Huesos de cuero con pollo y zanahoria Compy perro adulto;1.75;14.58
2;Hueso dental perro adulto sabor menta y perejil Compy;1.75;9.11
2;Bolsas para residuos caninos Nuske Doggy bags;1.30;0.03
2;Champú perros y gatos con aloe vera Nuske efecto repelente;3.50;11.29
2;Agua de colonia para perros y gatos Krislin;4.00;16.00
2;Snack palitos perro adulto con pollo y ternera Compy;1.10;5.50
2;Snack corazones perro adulto Compy;1.65;4.71
2;Snack tiras perro adulto Compy para todas las razas;1.10;5.50
2;Snack barritas perro adulto de ternera y cordero Compy;1.05;11.93
2;Snack barritas perro adulto de pollo e hígado Compy;1.05;11.93
2;Snack galletas perro adulto con pollo y ternera Compy razas pequeñas y medianas;1.50;4.29
2;Snack galletas perro adulto con pollo y ternera Compy razas medianas y grandes;1.95;2.79
2;Alimento completo para periquitos Granzoo;1.90;1.90
2;Barritas de fruta y miel para periquitos Natura;1.85;20.56
2;Alimento completo para canarios y jilgueros Granzoo;1.88;1.88
2;Barritas de fruta y miel para canarios Natura;1.85;20.56
2;Alimento completo para loros y cotorras Granzoo;3.30;4.71
2;Alimento completo para ninfa y agaporni Granzoo;1.85;2.31
2;Alimento completo conejos enanos Granzoo;1.70;2.13
2;Alimento completo para roedores Granzoo;1.90;2.71
2;Berlina al cacao;1.55;6.46
2;Berlina glacé;1.35;6.75
2;Rosquillas al cacao;1.55;8.52
2;12 Mini croissants de mantequilla;2.15;8.96
2;6 Croissant rellenos de cacao;1.70;6.18
2;Fartons;2.25;9.00
2;Bizcocho de chocolate sin gluten y sin lactosa;3.10;10.33
2;Bizcocho de chocolate;3.10;7.56
2;Bizcocho con azúcar moreno y nueces;3.30;8.25
2;Bizcocho de yogur Hacendado;3.35;4.19
2;8 Magdalenas con azúcar;2.60;6.84
2;Magdalenas con pepitas de chocolate;3.10;8.16
2;Croissant de mantequilla 26%;0.55;11.00
2;Trenza con nueces 4%;0.90;11.25
2;Pastel de crema 65%;0.55;10.00
2;Ensaimada;1.00;12.05
2;Napolitana de chocolate 26%;0.85;8.50
2;Caracola con pasas 10%;0.90;8.74
2;Muffin chocolate 3%;1.40;11.67
2;Suso relleno de crema 49%;1.65;10.78
2;Surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco;2.55;8.50
2;Napolitana de crema 28%;0.95;9.50
2;Berlina con cobertura y trozos de pistacho rellena de crema sabor pistacho;1.25;13.89
2;12 Mini saladas;1.25;6.41
2;6 Mini empanadillas de pisto;1.75;8.84
2;Napolitana mixta;0.90;6.92
2;Empanada de atún;3.60;7.20
2;Empanada de atún grande;7.20;6.43
2;Empanada rellena de pollo y setas con crema de queso;3.60;7.20
2;Empanadilla de tomate 22%;1.40;11.67
2;Empanadilla de espinacas 26%;1.40;11.67
2;Empanadilla de guisantes 13%;1.40;14.00
2;Empanadilla de pollo 10% y bechamel;1.30;13.27
2;Empanadilla de atún 16%;1.30;10.40
2;Magdalenas Hacendado;1.90;3.45
2;Valencianas Hacendado;2.40;3.43
2;Croissant Hacendado;1.85;4.30
2;Croissant relleno de crema al cacao Hacendado;1.95;5.20
2;Fartons tradicionales Polo;1.30;10.83
2;Bollo con pepitas de chocolate Hacendado Choco Buns;1.65;6.60
2;Ensaimadas Hacendado;1.70;4.86
2;Pan de leche Hacendado;1.75;3.65
2;Bocaditos bañados al cacao Hacendado;2.15;4.30
2;Sobaos Hacendado;2.00;4.17
2;Crepes rellenos de chocolate Hacendado;1.45;7.55
2;Palmeritas Hacendado;1.45;5.37
2;Gofres clásicos Hacendado;1.25;5.68
2;Gofres con chocolate Hacendado;1.50;5.36
2;Napolitanas con relleno de cacao Hacendado;1.80;4.86
2;Rosegones pasta de almendras Hacendado;1.85;7.40
2;Bizcochos Hacendado;1.75;5.83
2;Bizcochos de huevo Hacendado;1.65;4.13
2;Napolitanas con relleno sabor crema Hacendado;1.80;4.86
2;Tortas de aceite Inés Rosales;2.10;11.67
2;Tortas de aceite Inés Rosales sin azúcar;2.65;17.67
2;Bizcocho de chocolate sin gluten Hacendado;2.20;11.00
2;Magdalenas sin gluten Hacendado;2.55;12.14
2;Magdalenas integrales 0% azúcares añadidos Hacendado;2.00;7.14
2;Magdalenas al cacao Hacendado;2.00;5.71
2;Mantecadas Hacendado;2.15;4.13
2;Mini magdalenas con pepitas de chocolate con leche Hacendado;1.90;7.04
2;Caña de hojaldre rellena de crema sabor vainilla Hacendado con cobertura de cacao;1.70;6.67
2;Espiral al cacao Hacendado;0.35;5.50
2;Bizcocho con baño de cacao Hacendado;0.37;5.50
2;Rosquillas al cacao Hacendado;0.20;5.50
2;Hojaldre cabello de Ángel Hacendado;0.55;5.50
2;Caña de cacao Hacendado;0.55;5.50
2;Rollo con sabor nata Hacendado;0.23;5.50
2;Rollo con sabor avellana Hacendado;0.23;5.50
2;Hojaldre relleno de crema Hacendado sin azúcar añadido;0.44;5.50
2;Harina de trigo Hacendado;0.72;0.72
2;Harina de trigo grande Hacendado;2.95;0.59
2;Harina de fuerza Hacendado;0.95;0.95
2;Preparado para bizcochos con impulsor incorporado Hacendado;1.05;1.05
2;Harina de maíz blanco precocida Hacendado;1.65;1.65
2;Harina fina de maíz Hacendado;1.20;3.00
2;Harina integral de trigo Hacendado;0.84;0.84
2;Preparado para pizzas Hacendado;1.45;1.45
2;Harina de espelta Hacendado 100% integral;1.45;1.45
2;Harina semolosa de trigo Hacendado especial para fritos;1.20;1.20
2;Harina de arroz Hacendado;1.31;2.62
2;Sémola de trigo Hacendado;1.60;3.20
2;Preparado para repostería y panificación Hacendado;2.55;2.55
2;Harina de garbanzo Hacendado;2.00;4.00
2;Levadura fresca Levital;0.50;10.00
2;Chocolate negro fundir Hacendado;2.40;12.00
2;Impulsor gasificante en polvo Royal uso alimentario;2.25;28.13
2;Impulsor gasificante repostería Hacendado para uso alimentario;0.70;7.78
2;Gasificante repostería casera Hacendado;0.70;15.91
2;Gelatina neutra en láminas Hacendado;1.00;50.00
2;Preparado en polvo cuajada azucarada Royal sabor lácteo;1.45;30.21
2;Preparado en polvo flan Royal;1.80;9.68
2;Gotas de chocolate negro para fundir Hacendado;2.75;11.00
2;Preparado en polvo flan Hacendado;1.40;7.37
2;Chocolate blanco fundir Hacendado;2.25;11.25
2;Preparado en polvo flanes y natillas Maizena Potax;1.75;9.11
2;Aroma de vainilla Hacendado;2.00;13.33
2;Preparado en polvo natillas Hacendado;1.40;15.73
2;Preparado en polvo para crepes Hacendado;2.00;10.00
2;Preparado en polvo gelatina fresa Hacendado;1.50;8.82
2;Preparado en polvo gelatina arándano Hacendado 0% azúcar;2.00;64.52
2;Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos;3.40;17.00
2;Chocolate con leche fundir Hacendado;2.40;12.00
2;Levadura de panadería Hacendado;1.55;22.14
2;Masa fresca hojaldre Hacendado;2.40;4.62
2;Masa para empanadillas y postres Buitoni;1.20;7.50
2;Masa fresca Hacendado hojaldre con mantequilla;3.20;6.15
2;Masa fresca quebrada brisa Hacendado;2.20;4.78
2;Masa fresca empanada Hacendado;2.40;5.22
2;Masa de hojaldre sin gluten Hacendado;2.80;10.00
2;Masa filo;2.00;8.00
2;Masa gruesa para empanadas Buitoni estilo Argentino;2.30;6.57
2;3 Barras de pan;1.19;1.59
2;Barra de pan;0.50;2.00
2;3 Barras de pan aceite de oliva;1.51;2.52
2;Barra pan de aceite de oliva;0.57;2.85
2;Baguette;0.57;2.28
2;Barra de pan campesina masa madre;0.65;2.60
2;Baguette sin gluten;2.03;11.60
2;Barra pan de agua;0.94;3.92
2;Pan campeón del mundo;1.99;2.65
2;Pan integral trigo 100%;1.50;4.29
2;Hogaza de centeno 50%;1.70;3.40
2;Barra pan de pueblo;1.58;1.98
2;Barra de pan espiga;1.04;2.60
2;Panecillo de queso 18%;0.47;5.53
2;4 Panes chapata de cristal;1.30;4.58
2;Pan mini semillas;0.33;3.67
2;5 Barras de pan 51% integral;1.36;2.18
2;Panecillo harina integral 50% de trigo sin sal añadida;0.33;4.13
2;6 Panes de leche 3%;1.51;3.15
2;6 Panes pulguitas sin aditivos;1.04;4.33
2;Panecillo de trigo integral 30%;0.37;5.29
2;6 Panes de centeno 51%;1.47;3.16
2;11 Panecillos;1.14;2.30
2;Pan Viena;0.38;4.75
2;Pan Bretzel;0.85;8.95
2;6 Panecillos integrales 100%;0.99;3.67
2;2 Panes integrales 100% fino;1.40;8.48
2;Panecillo sin sal añadida;0.42;4.94
2;4 Panes de cristal redondos cortados 100 % natural;1.84;7.67
2;3 Bocadillos;1.04;2.67
2;Pan campeón del mundo rebanado;1.99;2.65
2;Pan integral de trigo 100% rebanado;1.50;4.29
2;3 Barras de pan rebanadas;1.19;1.59
2;Barra de pan rebanada;0.50;2.00
2;3 Barras de pan aceite de oliva rebanadas;1.51;2.52
2;Barra pan de aceite de oliva rebanada;0.57;2.85
2;Barra de pan campesina masa madre rebanada;0.65;2.60
2;Barra pan de agua rebanada;0.94;3.92
2;Hogaza de centeno 50% rebanado;1.70;3.40
2;Barra pan de pueblo rebanada;1.58;1.98
2;Barra de pan espiga rebanado;1.04;2.60
2;Pan de molde blanco sin corteza Hacendado;1.13;2.51
2;Pan de molde blanco familiar Hacendado;1.18;1.44
2;Pan de molde blanco Hacendado;0.80;1.74
2;Pan de molde 100% integral familiar Hacendado;1.18;1.44
2;Pan de molde 100% integral Hacendado;0.90;1.96
2;Pan de molde 100% integral sin corteza Hacendado;1.23;2.73
2;Pan de molde blanco natural rústico Hacendado;1.51;2.75
2;Pan de molde blanco rebanada gruesa Hacendado;1.70;2.07
2;Pan de molde cereales sin gluten Hacendado;2.74;5.83
2;Pan de molde sin gluten blanco Hacendado;2.74;5.48
2;Pan 5 semillas;1.50;3.00
2;Barra de pan tradicional;1.28;1.83
2;Pan de molde espelta 100% integral Hacendado;1.37;3.43
2;Pan de molde con 35% avena Hacendado 0% azúcares añadidos con harina 100% integral;1.37;2.98
2;Pan de molde semillas y pipas de calabaza Hacendado;1.65;2.84
2;Pan de molde con 55% centeno Hacendado;1.47;2.04
2;Pan de molde 12 cereales y semillas Hacendado;1.61;2.37
2;Hogaza sin gluten;2.96;9.87
2;Pan Brioche Hacendado;2.35;5.88
2;Pan Bagel Hacendado;1.42;4.73
2;Pan redondo sin gluten Hacendado;1.93;12.06
2;Media Hogaza integral de avena. semillas de girasol y sésamo rebanado;0.95;2.71
2;Tortillas de trigo Hacendado;1.13;3.14
2;Pan hot dog Hacendado;0.90;2.73
2;Pan maxi hamburguesa Hacendado;0.85;2.83
2;Tortillas de trigo integrales Hacendado;1.56;4.33
2;Pan de hamburguesa Brioche Hacendado;1.10;7.33
2;Maxi tortillas de trigo Hacendado;1.51;4.19
2;Pan de Pita Original precocido;1.56;3.90
2;Pan de hamburguesa Hacendado;0.95;4.32
2;Mini tortillas de trigo Hacendado;1.65;5.50
2;Piadinas pan estilo italiano Hacendado;1.99;6.22
2;Pan Mini bocados Hacendado;1.20;7.27
2;Pan de hamburguesa Hacendado Rústico 100% integral;1.18;3.58
2;Tortillas de avena 51% Hacendado;1.84;5.11
2;Tortillas de maíz Hacendado;1.84;8.85
2;Pan tostado classic Hacendado;1.70;3.09
2;Pan tostado cereales y semillas Hacendado;2.22;4.04
2;Pan tostado pasas Hacendado;1.13;9.42
2;Pan tostado 100% espelta integral Hacendado;1.47;5.88
2;Panecillo tostado classic Hacendado;1.13;3.77
2;Mini tostadas de trigo Minigrill extra finas;1.32;13.20
2;Pan tostado 100% integral;1.80;3.27
2;Mini biscotes de trigo Minigrill;0.76;6.33
2;Panecillos tostados cereales y semillas Hacendado;1.28;5.12
2;Panecillo tostado 100% integral de trigo Hacendado;1.13;3.77
2;Pan tostado 100% integral bajo en sal y en azúcares Hacendado;2.17;4.02
2;Pan tostado vitalité Wasa;2.46;8.79
2;Pan tostado con tomate Hacendado;1.28;7.53
2;Pan tostado con ajo y perejil Hacendado;1.28;7.53
2;Tortas cenceñas para gazpacho manchego Ruiz;0.65;3.71
2;Pan rallado Hacendado;0.85;1.13
2;Pan rallado con ajo y perejil Hacendado;1.00;2.00
2;Pan rallado casero Hacendado;1.00;2.00
2;Pan rallado sin gluten Hacendado;2.00;5.71
2;Preparado crujiente Hacendado;1.60;4.00
2;Crackers integrales de espelta Bachman;1.65;6.88
2;Pan de fibra y sésamo Hacendado;1.13;4.52
2;Galletas saladas salpicks Galbusera;1.90;4.75
2;Crackers 30% integral;1.84;3.68
2;Crackers con sal;1.84;3.68
2;Crackers sin gluten Hacendado con romero;1.70;8.50
2;Tostadas sin gluten Hacendado;1.45;14.50
2;Picos saladitos Hacendado;1.13;4.52
2;Picos 100% integrales Hacendado;0.80;3.20
2;Picos Hacendado;0.80;3.20
2;Regañá Hacendado;1.04;4.16
2;Piquitos bajos en sal Hacendado con orégano y tomillo;1.23;4.92
2;Grissini palitos de pan con sésamo Hacendado;1.42;7.10
2;Grissini palitos de pan Hacendado;1.65;6.60
2;Picos sin gluten Hacendado;1.42;14.20
2;Picos camperos de Jerez Hacendado;0.99;3.96
2;Piquitos con salvado San Roque;0.90;6.34
2;Rosquilletas tradicionales Hacendado;1.04;6.50
2;Rosquilletas de horno saladitas Anitin;1.37;8.90
2;Palitos de pan con pipas Anitin;1.32;7.95
2;Rosquilletas de horno Anitin;1.37;8.90
